time,close
2025-12-03,93609.0938658679
2025-12-04,92205.5929544126
2025-12-05,89279.8344634717
2025-12-06,89169.5570610754
2025-12-07,90067.847399474
2025-12-08,90673.1444436003
2025-12-09,92808.8518477498
2025-12-10,92102.9300917592
2025-12-11,92623.7198708358
2025-12-12,90331.6083091759
2025-12-13,90245.267264173
2025-12-14,88096.3826142607
2025-12-15,86352.5802565751
2025-12-16,87752.4290336061
2025-12-17,86059.5522241379
2025-12-18,85434.1928673291
2025-12-19,88168.0738325541
2025-12-20,88292.4536373466
2025-12-21,88533.4309830508
2025-12-22,88474.4622331969
2025-12-23,87365.9937872589
2025-12-24,87625.6707895967
2025-12-25,87231.3047685564
2025-12-26,87334.8077808299
2025-12-27,87695.4159076564
2025-12-28,87747.6491548802
2025-12-29,87133.5103991818
2025-12-30,88428.4922735243
2025-12-31,87516.9780376972
2026-01-01,88684.2178474576
2026-01-02,89940.1801671537
2026-01-03,90598.1301832262
2026-01-04,91359.7636823495
2026-01-05,93948.5821794272
2026-01-06,93574.2871122151
2026-01-07,91208.9562606663
2026-01-08,91096.9161554647
2026-01-09,90539.6032288136
2026-01-10,90406.1424114553
2026-01-11,90717.2063153127
2026-01-12,91141.1498489188
2026-01-13,95304.4982942724
2026-01-14,97043.9927258913
2026-01-15,95546.1397381648
2026-01-16,95489.1299602572
2026-01-17,95106.980462595
2026-01-18,94261.3294313267
2026-01-19,92526.2419643483
2026-01-20,88236.5631922852
2026-01-21,89599.361874927
2026-01-22,89395.700735827
2026-01-23,89439.7718909994
2026-01-24,89185.0386990064
2026-01-25,86445.6705926359
2026-01-26,88337.4545511397
2026-01-27,89260.3805397429
2026-01-28,89177.7892507306
2026-01-29,84520.3973106371
2026-01-30,84017.0340292227
2026-01-31,78702.38550263
2026-02-01,76911.0523772648
2026-02-02,78716.6018088837
2026-02-03,75684.7660277616
2026-02-04,73095.1914646406
2026-02-05,63494.6884456458
2026-02-06,70647.6982188778
2026-02-07,69166.2594424313
2026-02-08,70522.5892393337
2026-02-09,70244.1017773232
2026-02-10,68688.793113384
2026-02-11,66989.7165920514
2026-02-12,66221.5443115137
2026-02-13,68860.8411633548
2026-02-14,69798.0791253653
