date,open,high,low,close,volume,quote_volume
2025-09-03,4326.88,4488.63,4285.92,4450.0,44006.54067604,195829106.008378
2025-09-04,4450.0,4480.0,4269.0,4299.15,26427.24561653,113614692.99230494
2025-09-05,4299.15,4491.84,4256.47,4307.02,42318.26958483,182265633.4672545
2025-09-06,4307.69,4328.95,4233.14,4274.96,10750.98319083,45960023.10147062
2025-09-07,4274.96,4335.74,4270.02,4305.19,9710.56009947,41805806.234637246
2025-09-08,4305.19,4383.22,4280.0,4307.5,22526.89162831,97034585.68894532
2025-09-09,4306.85,4387.48,4268.83,4308.23,18285.2311497,78776981.39607203
2025-09-10,4308.23,4450.0,4286.62,4349.81,38559.64417855,167727125.8442986
2025-09-11,4350.27,4479.62,4341.39,4462.85,38122.54532015,170135201.38203144
2025-09-12,4462.85,4750.0,4453.59,4716.93,44737.37449077,211023063.85674772
2025-09-13,4716.93,4765.45,4610.0,4666.17,21391.2119141,99815031.297216
2025-09-14,4666.17,4692.31,4581.0,4608.76,19067.21647891,87876224.61934125
2025-09-15,4608.77,4670.13,4467.79,4527.02,20497.93123278,92794544.64941972
2025-09-16,4527.03,4536.9,4416.7,4504.6,27190.62670602,122482897.0599377
2025-09-17,4504.6,4641.8,4429.17,4592.34,42363.37888803,194547039.4026557
2025-09-18,4592.21,4644.29,4555.45,4589.52,21422.29410136,98318047.22407375
2025-09-19,4589.52,4620.0,4441.03,4471.11,14558.03552665,65090578.22356007
2025-09-20,4471.12,4508.31,4460.0,4481.59,8786.63728483,39378105.78932128
2025-09-21,4481.59,4500.58,4444.59,4447.0,16208.45729364,72079009.58481708
2025-09-22,4447.01,4456.92,4000.0,4203.07,61164.06654304,257076853.1650551
2025-09-23,4203.07,4234.65,4117.81,4165.01,26096.35733319,108691589.25630967
2025-09-24,4165.01,4275.48,4075.0,4154.62,36881.01867094,153226617.79066074
2025-09-25,4154.42,4161.74,3825.2,3872.63,56697.8339456,219569732.67274892
2025-09-26,3872.63,4070.64,3871.69,4035.39,36427.48319993,146999101.43016553
2025-09-27,4035.39,4040.4,3974.04,4019.11,6643.06393079,26699204.6748774
2025-09-28,4019.64,4150.26,3965.78,4145.33,25503.59737578,105720827.3097421
2025-09-29,4145.33,4237.67,4084.97,4218.01,21726.84825565,91644063.21081424
2025-09-30,4218.01,4246.0,4093.11,4146.97,35033.02446656,145280901.4720903
2025-10-01,4146.98,4359.72,4124.4,4350.03,29073.31194622,126469779.1654154
2025-10-02,4349.96,4530.85,4336.22,4487.47,32776.89856049,147085348.98324206
2025-10-03,4487.48,4593.82,4430.88,4514.89,35317.95354726,159456675.29098868
2025-10-04,4514.89,4520.0,4442.55,4489.0,14091.77128201,63257961.284942895
2025-10-05,4489.0,4616.47,4472.49,4516.68,22569.8121634,101940619.20218553
2025-10-06,4516.68,4759.01,4491.44,4688.96,44942.59095068,210734011.2641005
2025-10-07,4687.59,4757.08,4435.01,4450.01,43032.90671788,191496865.2236332
2025-10-08,4450.01,4558.2,4414.17,4526.57,18580.10900842,84104164.03424372
2025-10-09,4526.58,4528.47,4269.2,4370.28,35929.19076205,157020623.80357185
2025-10-10,4370.28,4395.0,3423.26,3837.22,132001.7663482,506519817.86664
2025-10-11,3837.11,3883.3,3650.0,3749.47,32571.61542712,122126294.89552362
2025-10-12,3750.02,4200.0,3700.0,4156.74,64164.86926318,266716678.66103083
2025-10-13,4156.74,4293.6,4042.17,4244.36,35145.60603277,149170604.4212477
2025-10-14,4244.36,4264.58,3890.78,4125.99,59476.16484645,245398061.39480424
2025-10-15,4125.99,4216.33,3932.0,3987.78,22055.55541692,87952702.78048524
2025-10-16,3987.78,4087.62,3828.0,3895.24,30292.7230202,117997426.41720384
2025-10-17,3895.24,3949.0,3677.0,3833.11,30698.31567156,117670020.78381336
2025-10-18,3833.11,3929.2,3821.43,3889.37,7962.64852878,30969686.308381066
2025-10-19,3889.37,4028.63,3826.4,3984.67,19463.65152194,77556228.30992866
2025-10-20,3984.47,4085.3,3909.93,3981.32,19184.10595721,76378064.72955932
2025-10-21,3981.32,4110.0,3842.0,3874.68,27378.91471289,106084533.25974062
2025-10-22,3874.69,3891.38,3708.51,3805.71,23651.30898938,90010023.13397336
2025-10-23,3805.71,3933.0,3797.77,3858.33,12330.0718371,47573486.07123804
2025-10-24,3858.34,4021.75,3850.0,3935.68,15595.79038715,61380040.31089851
2025-10-25,3935.68,3968.91,3914.34,3954.29,6398.61014376,25301960.10536873
2025-10-26,3954.29,4177.73,3916.74,4158.73,21125.78723594,87856445.15172075
2025-10-27,4158.83,4252.57,4095.47,4118.66,24468.44344254,100777199.2690518
2025-10-28,4118.66,4174.82,3926.42,3980.25,30960.94808476,123232313.61436598
2025-10-29,3980.15,4035.79,3840.0,3902.54,32679.24745774,127532070.37372863
2025-10-30,3902.54,3948.66,3678.76,3802.67,34893.75741998,132689444.52823536
2025-10-31,3803.69,3900.0,3796.49,3846.73,15811.4862328,60822518.43629874
2025-11-01,3846.73,3881.41,3830.69,3872.37,6061.64651082,23472938.099104043
2025-11-02,3872.37,3916.6,3837.92,3907.44,6173.84733877,24123938.045403447
2025-11-03,3906.81,3913.33,3558.19,3601.99,40458.0743398,145729579.19121617
2025-11-04,3601.99,3649.9,3058.27,3288.88,74643.28172729,245492796.40724957
2025-11-05,3286.58,3480.0,3168.13,3424.01,39185.08980965,134170139.35913973
2025-11-06,3424.01,3454.94,3243.78,3313.54,26409.95548581,87510443.90045086
2025-11-07,3313.53,3488.32,3178.39,3433.9,96651.64758615,331892092.6460805
2025-11-08,3434.51,3485.22,3356.95,3400.21,10474.0316675,35613907.21615017
2025-11-09,3400.21,3621.0,3360.0,3584.2,24297.31626342,87086440.95134996
2025-11-10,3584.21,3658.0,3508.0,3565.64,33867.64543702,120759831.276056
2025-11-11,3566.47,3644.2,3404.17,3414.42,33968.15847659,115981559.66563842
2025-11-12,3416.34,3586.3,3372.02,3413.51,26839.60831944,91617271.39449164
2025-11-13,3414.75,3561.69,3153.33,3230.34,44868.13615712,144939334.95379105
2025-11-14,3230.24,3252.0,3067.18,3109.23,58982.09457119,183388897.90358108
2025-11-15,3109.81,3227.5,3109.81,3167.37,14057.54959132,44525460.84905922
2025-11-16,3167.37,3244.75,3003.32,3093.51,30206.85567438,93445210.09725128
2025-11-17,3092.44,3217.79,2955.78,3025.5,34962.0608538,105777715.1131719
2025-11-18,3026.65,3168.86,2941.02,3122.0,43756.47394556,136607711.65803832
2025-11-19,3121.81,3123.16,2870.83,3022.4,52001.59895066,157169632.6684748
2025-11-20,3022.4,3058.46,2788.37,2830.0,43132.2473082,122064259.882206
2025-11-21,2830.95,2881.24,2621.08,2765.39,45681.70906242,126327741.42412564
2025-11-22,2765.39,2797.32,2704.51,2767.09,6962.53498869,19265960.94185421
2025-11-23,2767.09,2856.78,2767.08,2801.0,11792.90653389,33031931.20142589
2025-11-24,2801.0,2983.98,2762.75,2951.88,22346.21426151,65963342.95426614
2025-11-25,2951.88,2977.85,2856.2,2959.04,22133.71475348,65494547.30413745
2025-11-26,2959.04,3044.02,2888.11,3026.95,28108.61947289,85083385.71346438
2025-11-27,3026.95,3070.59,2986.2,3014.85,10653.44095957,32118526.47695961
2025-11-28,3014.85,3097.0,2995.62,3032.32,13157.22527129,39896917.3346381
2025-11-29,3032.33,3052.04,2964.9,2990.01,7456.26655312,22294311.556494333
2025-11-30,2990.01,3052.2,2977.36,2991.95,7419.65171797,22199226.957580343
2025-12-01,2992.16,2996.68,2718.8,2799.79,49179.38203832,137691942.03706795
2025-12-02,2799.8,3034.42,2784.31,2997.97,26073.42022328,78167331.62678674
2025-12-03,2997.97,3213.0,2986.81,3189.39,30837.58301078,98353078.87875162
2025-12-04,3189.14,3239.96,3069.6,3133.94,29031.86227151,90984114.44717604
2025-12-05,3133.95,3192.73,2985.0,3023.8,25915.39266655,78362964.34511389
2025-12-06,3023.8,3069.61,3012.87,3040.62,5928.65290106,18026780.58402105
2025-12-07,3040.57,3149.11,2914.0,3060.35,17037.3830401,52140355.18677004
2025-12-08,3060.19,3179.21,3042.24,3124.35,23079.79665474,72109362.67823692
2025-12-09,3124.35,3396.98,3091.74,3318.37,42587.41106955,141320787.2708626
2025-12-10,3318.37,3448.32,3289.82,3324.64,44390.89126879,147583732.74787
2025-12-11,3324.8,3327.67,3146.51,3236.85,40659.41144982,131608415.95134988
2025-12-12,3237.17,3266.0,3046.15,3085.09,31634.82058594,97596268.64147764
2025-12-13,3085.23,3135.0,3078.83,3115.15,9109.74933775,28378235.649491917
2025-12-14,3115.0,3129.0,3026.11,3062.77,23134.98621619,70857141.73336025
2025-12-15,3063.51,3175.7,2894.06,2964.51,41002.61711673,121552668.46871726
2025-12-16,2964.75,2980.81,2875.91,2961.9,26976.25378803,79900966.09476607
2025-12-17,2961.9,3028.78,2790.66,2833.01,45806.76927186,129771035.41487212
2025-12-18,2832.46,2993.92,2775.0,2826.65,56208.14177952,158880743.96108022
2025-12-19,2827.19,3016.58,2807.51,2977.94,40968.60150326,122002037.16061808
2025-12-20,2977.94,2992.0,2965.91,2977.08,10118.90063902,30124776.714413658
2025-12-21,2977.08,3012.11,2944.28,3001.35,27591.86823606,82812853.73029868
2025-12-22,3001.36,3075.51,2963.26,3007.03,27858.83080499,83772339.99552909
2025-12-23,3007.29,3032.8,2900.35,2963.44,20946.68264799,62074237.22635949
2025-12-24,2963.44,2976.12,2888.0,2945.49,15426.89606787,45439768.0989504
2025-12-25,2945.42,2968.66,2890.0,2902.89,8474.79039716,24601384.296011794
2025-12-26,2902.88,2990.83,2893.72,2925.71,22126.58054645,64735957.97055423
2025-12-27,2925.72,2958.0,2916.37,2947.1,6742.19639745,19869927.002924897
2025-12-28,2946.85,2957.25,2923.7,2948.59,8796.21768475,25936439.503077004
2025-12-29,2948.91,3053.42,2907.38,2934.84,37652.96039268,110505414.27885295
2025-12-30,2934.31,3004.08,2915.54,2970.49,33048.24581834,98169483.7209208
2025-12-31,2970.31,3023.0,2955.79,2967.13,16878.67450477,50081221.48333821
2026-01-01,2967.13,3006.0,2967.13,2999.8,9252.15614608,27754618.007010788
2026-01-02,3000.22,3147.65,2989.3,3124.04,33453.81358317,104511051.7863664
2026-01-03,3124.04,3135.3,3075.13,3125.5,15637.74766073,48875780.31361161
2026-01-04,3125.5,3164.79,3116.41,3143.42,11752.41165471,36942765.84364851
2026-01-05,3143.18,3264.6,3133.98,3224.67,31644.49754788,102043061.9077222
2026-01-06,3224.83,3308.21,3181.17,3295.29,26560.53317884,87524659.37889966
2026-01-07,3295.36,3295.36,3123.0,3166.37,19088.05814799,60439854.67805109
2026-01-08,3166.38,3180.0,3050.33,3103.77,21281.33657319,66052374.01576993
2026-01-09,3103.83,3145.45,3056.63,3084.39,22378.77270875,69024862.7551414
2026-01-10,3084.39,3099.28,3074.11,3081.4,5831.10900588,17967979.290718634
2026-01-11,3081.4,3142.42,3080.42,3118.03,19918.71094677,62107138.29335727
2026-01-12,3118.54,3166.62,3061.56,3091.93,28404.17599181,87823723.87435709
2026-01-13,3091.93,3374.84,3088.58,3323.63,43164.01029425,143461199.53427812
2026-01-14,3323.57,3402.64,3279.18,3354.58,48970.99010147,164277103.97458923
2026-01-15,3354.59,3382.71,3272.92,3317.62,26521.03392474,87986712.56939591
2026-01-16,3317.62,3325.9,3251.53,3295.01,17904.44560292,58995327.30607744
2026-01-17,3295.01,3328.38,3283.21,3308.93,19420.62934768,64261503.06741878
2026-01-18,3308.93,3367.0,3277.46,3282.62,9632.86037768,31621020.13297992
2026-01-19,3281.96,3281.96,3163.19,3187.31,32744.31456823,104366281.26646516
2026-01-20,3187.28,3198.01,2910.0,2936.29,49800.93857625,146229997.9320571
2026-01-21,2936.29,3067.1,2864.1,2979.9,57345.92874278,170885133.06061012
2026-01-22,2979.54,3034.21,2903.92,2948.85,14842.09589638,43767114.48404016
2026-01-23,2949.42,3015.33,2888.29,2953.01,24716.68765208,72988625.80346876
2026-01-24,2953.01,2965.72,2940.13,2948.77,7158.69798256,21109353.85003345
2026-01-25,2948.77,2955.55,2784.3,2814.76,30963.01621037,87153459.50830106
2026-01-26,2814.54,2946.79,2809.92,2926.63,27441.15537858,80310108.56561358
2026-01-27,2926.64,3030.78,2896.11,3022.12,27420.91998543,82869310.7063677
2026-01-28,3022.19,3040.36,2979.32,3006.19,32313.77204271,97141338.37707438
2026-01-29,3006.13,3007.84,2750.67,2817.93,35842.60042572,101001939.01764914
2026-01-30,2817.64,2823.79,2631.54,2702.42,50039.61241725,135228049.38862476
2026-01-31,2702.42,2710.35,2230.0,2448.6,75646.8231494,185228811.1636209
2026-02-01,2449.17,2473.24,2220.0,2267.31,42793.47493094,97026073.64566956
2026-02-02,2268.18,2394.3,2155.79,2344.99,74617.20664058,174976603.40009367
2026-02-03,2344.83,2357.83,2107.48,2230.61,57033.08472657,127218569.12193432
2026-02-04,2230.57,2293.8,2073.0,2142.84,71385.15966819,152966975.54338425
2026-02-05,2143.46,2168.33,1812.68,1823.85,99367.2168208,181230898.39861605
2026-02-06,1823.49,2091.99,1744.56,2062.18,76069.1321254,156868242.88635737
2026-02-07,2062.19,2129.48,1993.48,2086.26,49236.62918371,102720410.00080684
2026-02-08,2086.13,2150.0,2064.97,2088.62,17573.76121343,36704909.145594165
2026-02-09,2088.49,2168.59,2008.0,2103.7,35179.00215434,74006066.83208506
2026-02-10,2103.9,2123.64,1986.64,2021.58,29865.75078421,60376004.47034325
2026-02-11,2021.56,2030.35,1902.5,1940.52,38425.14597795,74564764.27313153
2026-02-12,1940.2,2000.0,1895.7,1946.08,17836.54106485,34711335.83548329
2026-02-13,1946.38,2071.71,1923.57,2047.86,18734.68478563,38366011.58510025
2026-02-14,2047.68,2106.0,2041.95,2085.56,11709.62835817,24421132.518665027
2026-02-15,2085.86,2101.87,1928.0,1965.46,27179.95203938,53421108.53531982
2026-02-16,1965.82,2021.74,1937.5,1997.94,14849.73289497,29668875.340176363
2026-02-17,1997.64,2014.02,1941.24,1991.84,17937.82218533,35729271.7416277
2026-02-18,1991.2,2038.21,1922.94,1955.31,19249.58659536,37638909.16577336
2026-02-19,1955.29,1986.0,1905.46,1948.33,16461.34755152,32072137.27505296
2026-02-20,1948.37,1980.76,1922.66,1968.71,45804.61848077,90176010.4492767
2026-02-21,1968.35,1994.97,1955.34,1973.59,13441.24446861,26527505.67080401
2026-02-22,1973.19,1982.0,1934.72,1957.4,9422.48145371,18443565.197491955
2026-02-23,1957.41,1957.8,1837.22,1856.01,34900.92200182,64776460.244597934
2026-02-24,1855.62,1868.77,1792.8,1851.81,36710.90780893,67981626.18965466
2026-02-25,1851.81,2158.6,1846.74,2056.79,46034.51377776,94683327.592959
2026-02-26,2057.65,2083.12,1975.33,2027.58,34373.51447236,69695050.47386768
2026-02-27,2027.82,2063.0,1886.52,1929.13,31174.48774578,60139639.54501657
2026-02-28,1929.86,1984.14,1836.0,1965.0,33735.7900782,66290827.503663
2026-03-01,1964.78,2054.51,1907.66,1939.3,31669.88983146,61417417.35015038
2026-03-02,1939.3,2089.38,1921.25,2027.17,27974.04478762,56708144.37211964
2026-03-03,2027.85,2041.11,1929.03,1983.19,32094.14675062,63648790.89436208
2026-03-04,1982.99,2200.0,1945.0,2129.35,56571.39376173,120460297.30653976
2026-03-05,2127.96,2163.65,2055.06,2073.24,31824.95639654,65980772.599562585
2026-03-06,2073.24,2092.84,1956.45,1978.92,24622.79387962,48726539.26425761
2026-03-07,1978.91,1996.03,1948.22,1969.38,23183.82685385,45657764.92943512
2026-03-08,1969.75,1979.54,1912.79,1937.24,27440.02511888,53157914.26129909
2026-03-09,1937.2,2054.96,1930.26,1994.57,31901.81682418,63630406.7830047
2026-03-10,1993.39,2088.25,1991.4,2037.16,38128.78492317,77674435.494085
2026-03-11,2036.97,2086.22,2007.5,2052.18,25958.15743176,53270811.51830923
2026-03-12,2052.29,2094.56,2018.19,2073.83,23170.34424708,48051355.00992192
2026-03-13,2073.36,2209.88,2070.66,2093.25,56106.88563855,117445738.36289476
2026-03-14,2093.05,2105.96,2062.22,2096.52,11306.68319533,23704687.452673253
2026-03-15,2096.52,2202.98,2084.01,2178.97,27232.68997194,59339214.468158096
2026-03-16,2178.84,2385.4,2165.91,2352.65,61583.21250208,144883744.8930185
2026-03-17,2352.65,2376.21,2297.65,2318.03,49209.90364393,114070032.94373909
2026-03-18,2318.12,2350.41,2153.94,2203.68,32609.53023895,71860969.59696934
2026-03-19,2203.61,2233.8,2100.0,2137.77,53465.50369722,114296949.838806
2026-03-20,2137.75,2176.58,2117.15,2146.26,38028.16397224,81618327.20705983
2026-03-21,2146.05,2167.31,2071.1,2085.46,13367.86742191,27878152.79369643
2026-03-22,2085.44,2126.95,2025.3,2053.71,38466.27158639,78998566.61968501
2026-03-23,2053.7,2197.22,2022.58,2151.36,64536.70319786,138841681.7917481
2026-03-24,2151.63,2174.85,2099.58,2155.73,45980.92930353,99122468.72749873
2026-03-25,2155.78,2199.03,2146.29,2168.53,38275.58641877,83001757.41669531
2026-03-26,2168.17,2173.0,2032.8,2059.17,40218.14731691,82816002.41056156
2026-03-27,2059.28,2075.55,1969.4,1991.66,33988.25734752,67693052.62876168
2026-03-28,1991.48,2045.1,1981.78,1993.71,19226.35585004,38331777.921783246
2026-03-29,1993.06,2017.85,1936.7,1983.07,18707.19080284,37097668.86538792
2026-03-30,1983.08,2086.7,1978.77,2024.67,36538.81602378,73979044.63886665
2026-03-31,2024.73,2121.39,2011.2,2103.97,29058.39638047,61137994.23261746
2026-04-01,2103.25,2167.25,2080.87,2140.1,25056.87302193,53624213.9542324
2026-04-02,2140.06,2158.95,2016.68,2056.93,28382.99242238,58381828.60336609
2026-04-03,2056.94,2080.8,2041.3,2053.54,9727.36864559,19975540.60846489
2026-04-04,2053.54,2083.58,2044.88,2065.03,9628.68019657,19883513.466322947
2026-04-05,2065.19,2121.77,2021.71,2108.25,14230.77004469,30002020.94671769
2026-04-06,2109.71,2174.24,2087.95,2107.24,29991.75792881,63199831.97790557
2026-04-07,2107.22,2273.51,2059.82,2240.22,34420.90869064,77110408.06694552
2026-04-08,2240.01,2270.0,2180.61,2190.38,26895.02566283,58910326.31134958
2026-04-09,2190.39,2246.17,2157.17,2189.56,17306.70804359,37894075.66392291
2026-04-10,2190.6,2258.47,2176.49,2245.89,22278.93312349,50036033.11271495
2026-04-11,2245.89,2329.85,2229.78,2285.62,16085.95579684,36766382.28837344
2026-04-12,2285.67,2288.99,2176.15,2191.77,15830.68717616,34697225.2320922
2026-04-13,2191.74,2395.05,2175.0,2369.39,32684.27899875,77441803.81684826
2026-04-14,2370.0,2417.01,2303.97,2323.21,30757.33193904,71455741.13409711
2026-04-15,2323.07,2386.01,2309.86,2360.32,18796.41114484,44365545.15338875
2026-04-16,2360.64,2369.1,2285.92,2348.89,19936.44924442,46828526.265725695
2026-04-17,2348.89,2465.91,2317.48,2420.5,32578.10291826,78855298.11364833
2026-04-18,2420.01,2428.0,2340.47,2351.31,17998.60337233,42320296.09539325
2026-04-19,2351.26,2355.99,2316.44,2330.97,3942.32678279,9189445.460880006
